Date,NUVL
2025-04-29,75.87000274658203
2025-04-30,76.75
2025-05-01,76.2300033569336
2025-05-02,77.45999908447266
2025-05-05,75.43000030517578
2025-05-06,68.19000244140625
2025-05-07,66.72000122070312
2025-05-08,71.5999984741211
2025-05-09,69.8499984741211
2025-05-12,73.62999725341797
2025-05-13,71.41999816894531
2025-05-14,71.0199966430664
2025-05-15,71.0
2025-05-16,73.31999969482422
2025-05-19,73.30999755859375
2025-05-20,75.87999725341797
2025-05-21,73.66000366210938
2025-05-22,73.2300033569336
2025-05-23,73.48999786376953
2025-05-27,72.2699966430664
2025-05-28,71.43000030517578
2025-05-29,74.76000213623047
2025-05-30,74.61000061035156
2025-06-02,77.18000030517578
2025-06-03,78.18000030517578
2025-06-04,76.81999969482422
2025-06-05,78.08999633789062
2025-06-06,78.0199966430664
2025-06-09,76.08000183105469
2025-06-10,79.45999908447266
2025-06-11,76.91000366210938
2025-06-12,77.91000366210938
2025-06-13,78.23999786376953
2025-06-16,76.31999969482422
2025-06-17,76.05999755859375
2025-06-18,75.52999877929688
2025-06-20,75.0
2025-06-23,75.9800033569336
2025-06-24,76.87999725341797
2025-06-25,79.08999633789062
2025-06-26,79.12999725341797
2025-06-27,79.68000030517578
2025-06-30,76.30000305175781
2025-07-01,78.01000213623047
2025-07-02,80.5
2025-07-03,80.4800033569336
2025-07-07,77.93000030517578
2025-07-08,78.7699966430664
2025-07-09,81.5
2025-07-10,82.06999969482422
2025-07-11,80.93000030517578
2025-07-14,84.58999633789062
2025-07-15,82.94999694824219
2025-07-16,85.44999694824219
2025-07-17,85.69000244140625
2025-07-18,83.4000015258789
2025-07-21,82.45999908447266
2025-07-22,80.68000030517578
2025-07-23,80.4800033569336
2025-07-24,82.08000183105469
2025-07-25,81.41000366210938
2025-07-28,81.94000244140625
2025-07-29,79.20999908447266
2025-07-30,79.54000091552734
2025-07-31,78.3499984741211
2025-08-01,77.76000213623047
2025-08-04,78.3499984741211
2025-08-05,78.62000274658203
2025-08-06,77.2300033569336
2025-08-07,72.16000366210938
2025-08-08,74.11000061035156
2025-08-11,74.94999694824219
2025-08-12,76.61000061035156
2025-08-13,78.23999786376953
2025-08-14,76.80000305175781
2025-08-15,76.04000091552734
2025-08-18,75.01000213623047
2025-08-19,74.66999816894531
2025-08-20,73.23999786376953
2025-08-21,73.6500015258789
2025-08-22,76.08000183105469
2025-08-25,74.05000305175781
2025-08-26,74.93000030517578
2025-08-27,76.12999725341797
2025-08-28,76.0199966430664
2025-08-29,76.58000183105469
2025-09-02,76.9000015258789
2025-09-03,79.54000091552734
2025-09-04,79.66999816894531
2025-09-05,80.88999938964844
2025-09-08,79.83000183105469
2025-09-09,78.7300033569336
2025-09-10,78.5
2025-09-11,82.22000122070312
2025-09-12,80.47000122070312
2025-09-15,79.37000274658203
2025-09-16,78.33000183105469
2025-09-17,78.63999938964844
2025-09-18,80.95999908447266
2025-09-19,76.66999816894531
