Date,SHO
2014-04-15,8.875534057617188
2014-04-16,8.980109214782715
2014-04-17,9.025860786437988
2014-04-21,9.091216087341309
2014-04-22,9.123893737792969
2014-04-23,9.097750663757324
2014-04-24,9.104286193847656
2014-04-25,9.025860786437988
2014-04-28,9.078144073486328
2014-04-29,9.071609497070312
2014-04-30,9.352643966674805
2014-05-01,9.470284461975098
2014-05-02,9.450678825378418
2014-05-05,9.378788948059082
2014-05-06,9.221928596496582
2014-05-07,9.339573860168457
2014-05-08,9.398392677307129
2014-05-09,9.346111297607422
2014-05-12,9.496430397033691
2014-05-13,9.326499938964844
2014-05-14,9.208858489990234
2014-05-15,9.078144073486328
2014-05-16,9.287287712097168
2014-05-19,9.287287712097168
2014-05-20,9.189251899719238
2014-05-21,9.136962890625
2014-05-22,9.169644355773926
2014-05-23,9.326499938964844
2014-05-27,9.470284461975098
2014-05-28,9.496430397033691
2014-05-29,9.516036987304688
2014-05-30,9.601001739501953
2014-06-02,9.627145767211914
2014-06-03,9.672895431518555
2014-06-04,9.705574035644531
2014-06-05,9.93432331085205
2014-06-06,9.967002868652344
2014-06-09,9.868967056274414
2014-06-10,9.81014633178711
2014-06-11,9.790539741516113
2014-06-12,9.679430961608887
2014-06-13,9.699037551879883
2014-06-16,9.516036987304688
2014-06-17,9.653290748596191
2014-06-18,9.712108612060547
2014-06-19,9.718646049499512
2014-06-20,9.659821510314941
2014-06-23,9.705574035644531
2014-06-24,9.666358947753906
2014-06-25,9.72518253326416
2014-06-26,9.69895076751709
2014-06-27,9.71206283569336
