Date,EFC
2023-02-24,9.35157585144043
2023-02-27,9.243505477905273
2023-02-28,9.272322654724121
2023-03-01,9.135436058044434
2023-03-02,9.200278282165527
2023-03-03,9.243505477905273
2023-03-06,9.221893310546875
2023-03-07,9.085003852844238
2023-03-08,8.926502227783203
2023-03-09,8.645523071289062
2023-03-10,8.285292625427246
2023-03-13,8.133997917175293
2023-03-14,8.335725784301758
2023-03-15,8.170018196105957
2023-03-16,8.256476402282715
2023-03-17,7.802587509155273
2023-03-20,7.95388126373291
2023-03-21,8.177224159240723
2023-03-22,8.076363563537598
2023-03-23,8.018721580505371
2023-03-24,8.350135803222656
2023-03-27,8.479819297790527
2023-03-28,8.587886810302734
2023-03-29,8.753593444824219
2023-03-30,8.790064811706543
2023-03-31,8.906780242919922
2023-04-03,8.965140342712402
2023-04-04,8.950549125671387
2023-04-05,8.943255424499512
2023-04-06,8.979726791381836
2023-04-10,8.943255424499512
2023-04-11,9.023494720458984
2023-04-12,9.023494720458984
2023-04-13,8.935957908630371
2023-04-14,8.855718612670898
2023-04-17,9.03078842163086
2023-04-18,8.928665161132812
2023-04-19,9.089146614074707
2023-04-20,9.162092208862305
2023-04-21,9.147504806518555
2023-04-24,9.227744102478027
2023-04-25,9.191271781921387
2023-04-26,9.0380859375
2023-04-27,9.303908348083496
2023-04-28,9.429438591003418
2023-05-01,9.24483585357666
2023-05-02,8.809179306030273
2023-05-03,8.838713645935059
2023-05-04,8.698417663574219
2023-05-05,8.897785186767578
2023-05-08,8.979011535644531
2023-05-09,8.986398696899414
2023-05-10,9.038086891174316
2023-05-11,9.038086891174316
2023-05-12,9.045467376708984
2023-05-15,9.200535774230957
2023-05-16,9.156230926513672
2023-05-17,9.355598449707031
2023-05-18,9.436821937561035
2023-05-19,9.370366096496582
2023-05-22,9.458975791931152
2023-05-23,9.510664939880371
2023-05-24,9.392520904541016
2023-05-25,9.170997619628906
2023-05-26,9.540200233459473
2023-05-30,9.26378345489502
2023-05-31,9.368372917175293
2023-06-01,9.41319751739502
2023-06-02,9.6597318649292
2023-06-05,9.562614440917969
2023-06-06,9.712026596069336
2023-06-07,9.831559181213379
2023-06-08,9.876384735107422
2023-06-09,9.831559181213379
2023-06-12,10.107978820800781
2023-06-13,10.130393981933594
2023-06-14,10.063156127929688
2023-06-15,10.242454528808594
2023-06-16,10.10051155090332
2023-06-20,10.093037605285645
2023-06-21,10.220040321350098
2023-06-22,10.107978820800781
2023-06-23,9.93615436553955
2023-06-26,10.122922897338867
2023-06-27,10.294747352600098
2023-06-28,10.32463550567627
2023-06-29,10.377501487731934
2023-06-30,10.422819137573242
2023-07-03,10.226447105407715
2023-07-05,10.060284614562988
2023-07-06,9.924337387084961
2023-07-07,10.105602264404297
2023-07-10,10.301974296569824
2023-07-11,10.385056495666504
2023-07-12,10.317081451416016
2023-07-13,10.48324203491211
2023-07-14,10.460583686828613
2023-07-17,10.475687026977539
2023-07-18,10.528556823730469
2023-07-19,10.626745223999023
2023-07-20,10.619192123413086
2023-07-21,10.619192123413086
2023-07-24,10.468135833740234
2023-07-25,10.490795135498047
2023-07-26,10.566319465637207
2023-07-27,10.332188606262207
2023-07-28,10.439095497131348
2023-07-31,10.32455062866211
2023-08-01,10.32455062866211
2023-08-02,10.225275039672852
2023-08-03,9.988543510437012
2023-08-04,10.164182662963867
2023-08-07,10.210001945495605
2023-08-08,10.156549453735352
2023-08-09,10.156549453735352
2023-08-10,10.12600040435791
2023-08-11,10.148910522460938
2023-08-14,10.080183029174805
2023-08-15,10.003817558288574
2023-08-16,9.904541015625
2023-08-17,9.81290340423584
2023-08-18,9.81290340423584
2023-08-21,9.767086029052734
2023-08-22,9.782357215881348
2023-08-23,9.927452087402344
2023-08-24,9.889269828796387
2023-08-25,9.9656343460083
2023-08-28,10.171817779541016
2023-08-29,10.2940034866333
2023-08-30,10.3094482421875
2023-08-31,10.3248929977417
2023-09-01,10.3248929977417
2023-09-05,10.209056854248047
2023-09-06,10.16272258758545
2023-09-07,10.12411117553711
2023-09-08,10.185888290405273
2023-09-11,10.294000625610352
2023-09-12,10.286279678344727
